id,created,primary,mcats,nauth,flags
2609.00285,2026-08-31,math.GT,math.GT,1,
2609.00288,2026-08-31,stat.ME,math.ST,1,
2609.00290,2026-08-31,math.RT,math.RT;math.NT,1,
2609.00292,2026-08-31,math.PR,math.PR,4,
2609.00298,2026-08-31,math.RT,math.RT;math.GR,1,
2609.00299,2026-08-31,math.AG,math.AG;math.CT,2,
2609.00301,2026-08-31,math.DS,math.DS,2,
2609.00302,2026-08-31,math.RT,math.RT;math.AC,1,
2609.00305,2026-08-31,math.RA,math.RA;math.CT;math.RT,3,
2609.00312,2026-08-31,math.AG,math.AG;math.AC,3,
2609.00314,2026-08-31,math.GN,math.GN,2,
2609.00315,2026-08-31,math-ph,math.AP;math.MP;math.SP,2,
2609.00320,2026-08-31,physics.soc-ph,math.DS,2,
2609.00322,2026-08-31,cond-mat.stat-mech,math.MP,1,
2609.00324,2026-08-31,math.AP,math.AP,2,
2609.00326,2026-08-31,math.CV,math.CV;math.AG;math.DG,1,
2609.00327,2026-08-31,physics.soc-ph,math.NA,13,
2609.00332,2026-08-31,q-fin.CP,math.NA,3,
2609.00336,2026-08-31,math.CA,math.CA;math.MP,1,
2609.00337,2026-08-31,math.OC,math.OC,1,
2609.00347,2026-08-31,math.QA,math.QA;math.MP;math.RT,3,
2609.00353,2026-08-31,hep-th,math.MP,3,
2609.00376,2026-08-31,math.NT,math.NT,1,
2609.00382,2026-08-31,math.GR,math.GR;math.CO,2,
2609.00386,2026-07-24,math.NT,math.NT,1,
2609.00389,2026-07-08,cs.LG,math.PR,1,
2609.00391,2026-08-31,math.AG,math.AG;math.NT,3,
2609.00394,2026-08-31,math.CO,math.CO,1,
2609.00397,2026-08-31,math.CO,math.CO,5,
2609.00399,2026-08-31,math.PR,math.PR;math.CO;math.IT,1,
2609.00401,2026-08-31,math.OC,math.OC,3,
2609.00405,2026-08-31,math.DS,math.DS,3,
2609.00409,2026-08-31,math.OA,math.OA;math.FA,4,
2609.00415,2026-08-31,math.AP,math.AP,1,
2609.00417,2026-08-31,math.GR,math.GR;math.FA;math.OA,2,
2609.00419,2026-08-31,math.LO,math.LO,1,
2609.00422,2026-08-31,cs.LO,math.LO,1,
2609.00425,2026-08-31,math.FA,math.FA;math.SP,1,
2609.00436,2026-08-31,math.LO,math.LO;math.QA,2,ai:chatgpt
2609.00438,2026-08-31,q-fin.CP,math.NA,4,
2609.00439,2026-08-31,math.OC,math.OC,3,
2609.00448,2026-08-31,math.AT,math.AT;math.KT,1,
2609.00451,2026-08-31,math.DS,math.DS;math.DG;math.PR,3,
2609.00452,2026-08-31,math.OA,math.OA;math.FA,1,
2609.00462,2026-08-31,math.OA,math.OA;math.CO,1,
2609.00466,2026-08-31,math.NA,math.NA;math.AP,2,
2609.00471,2026-08-31,math.OC,math.OC,3,
2609.00481,2026-08-31,math.CA,math.CA,2,
2609.00483,2026-08-31,math.DG,math.DG,1,
2609.00484,2026-08-31,math.OC,math.OC,1,
2609.00490,2026-08-31,math.DS,math.DS,3,
2609.00493,2026-08-31,math.KT,math.KT;math.OA,3,
2609.00499,2026-08-31,cs.LO,math.LO,1,
2609.00501,2026-09-01,math.AP,math.AP;math.DG,2,
2609.00504,2026-09-01,cs.GT,math.OC,3,
2609.00514,2026-09-01,math.DS,math.DS;math.LO,1,
2609.00516,2026-09-01,math.NT,math.NT;math.AG,3,
2609.00517,2026-09-01,math-ph,math.MP,1,
2609.00522,2026-09-01,cs.IT,math.IT,2,
2609.00528,2026-09-01,cs.LG,math.MP,2,
2609.00529,2026-09-01,math.OC,math.OC,2,
2609.00532,2026-09-01,cs.IT,math.IT,4,
2609.00533,2026-09-01,math.RA,math.RA,2,
2609.00537,2026-09-01,math.NT,math.NT,3,
2609.00540,2026-09-01,math.OC,math.OC,4,
2609.00552,2026-09-01,cs.LG,math.IT,2,
2609.00553,2026-09-01,math.NA,math.NA,3,
2609.00554,2026-09-01,math.OA,math.OA;math.FA;math.MP,1,
2609.00556,2026-09-01,math.DG,math.DG,1,
2609.00557,2026-09-01,math.GR,math.GR;math.GT,1,
2609.00560,2026-09-01,math.NT,math.NT;math.DS,1,
2609.00561,2026-09-01,cs.DC,math.NA,1,
2609.00567,2026-09-01,math.AG,math.AG;math.NT,2,
2609.00569,2026-09-01,cs.GT,math.CO,3,
2609.00571,2026-09-01,math.DG,math.DG,2,
2609.00583,2026-09-01,math.CO,math.CO,2,
2609.00592,2026-09-01,math.AG,math.AG,1,
2609.00596,2026-09-01,math.OC,math.OC,3,
2609.00598,2026-09-01,math.AP,math.AP,3,
2609.00599,2026-09-01,math.GN,math.GN;math.LO,2,
2609.00601,2026-09-01,math.DS,math.DS,1,
2609.00602,2026-09-01,math.RT,math.RT;math.CT,2,
2609.00603,2026-09-01,math.PR,math.PR;math.CV,1,
2609.00626,2026-09-01,math.DS,math.DS,1,
2609.00627,2026-09-01,math.AP,math.AP,2,
2609.00633,2026-09-01,math.LO,math.LO,1,
2609.00636,2026-09-01,math.CO,math.CO,2,
2609.00644,2026-09-01,math.OC,math.OC,2,
2609.00645,2026-09-01,math.AP,math.AP,2,
2609.00655,2026-09-01,math.DS,math.DS,2,
2609.00668,2026-09-01,math.DG,math.DG,3,
2609.00672,2026-09-01,math.AG,math.AG;math.NT,1,
2609.00673,2026-09-01,math.DG,math.DG,3,
2609.00675,2026-09-01,math.ST,math.ST,3,
2609.00680,2026-09-01,math.FA,math.FA,2,
2609.00687,2026-09-01,math.NT,math.NT,1,
2609.00690,2026-09-01,math.PR,math.PR,3,
2609.00698,2026-09-01,math.AP,math.AP,2,
2609.00702,2026-09-01,math.FA,math.FA,3,
2609.00703,2026-09-01,math.AP,math.AP,1,
2609.00704,2026-09-01,cs.CV,math.NA,7,
2609.00707,2026-09-01,math.AC,math.AC,3,
2609.00715,2026-09-01,cs.IT,math.IT,5,
2609.00717,2026-09-01,math.ST,math.ST,3,
2609.00719,2026-09-01,math.AP,math.AP,1,
2609.00720,2026-09-01,math.CO,math.CO,5,
2609.00721,2026-09-01,cond-mat.stat-mech,math.MP,2,
2609.00723,2026-09-01,math.AG,math.AG,2,
2609.00726,2026-09-01,math.RT,math.RT;math.QA,2,
2609.00728,2026-09-01,cs.AI,math.OC,2,ai:llm;ai:llm_full
2609.00733,2026-09-01,math.GR,math.GR,5,
2609.00735,2026-09-01,math.AP,math.AP,3,
2609.00736,2026-09-01,math.LO,math.LO,1,
2609.00739,2026-09-01,math.AP,math.AP;math.DG,4,
2609.00743,2026-09-01,math.AP,math.AP,2,
2609.00750,2026-09-01,math-ph,math.MP;math.NT,2,
2609.00754,2026-09-01,math.AC,math.AC,2,
2609.00757,2026-09-01,math.NT,math.NT,2,
2609.00758,2026-09-01,math.AG,math.AG;math.CV,1,
2609.00767,2026-09-01,math.AC,math.AC,1,
2609.00770,2026-09-01,math.CT,math.CT;math.DG,1,
2609.00777,2026-09-01,math.NT,math.NT;math.ST,2,
2609.00778,2026-09-01,quant-ph,math.MP,2,
2609.00779,2026-09-01,cs.IT,math.IT,1,
2609.00781,2026-09-01,math.CO,math.CO;math.AC,2,
2609.00785,2026-09-01,math.NA,math.NA,2,
2609.00789,2026-09-01,cs.LG,math.OC,1,
2609.00793,2026-09-01,math-ph,math.MP,2,
2609.00794,2026-09-01,math.FA,math.FA,3,
2609.00810,2026-09-01,math.DG,math.DG,3,
2609.00820,2026-09-01,math.AC,math.AC,1,
2609.00824,2026-09-01,cs.SC,math.OC,1,
2609.00826,2026-09-01,math.AP,math.AP;math.DG,1,
2609.00840,2026-09-01,math.DG,math.DG,1,
2609.00849,2026-09-01,cond-mat.soft,math.OC,2,
2609.00850,2026-09-01,physics.flu-dyn,math.NA,2,
2609.00855,2026-09-01,math.RA,math.RA;math.KT,1,
2609.00861,2026-09-01,math.OC,math.OC,1,
2609.00867,2026-09-01,math.PR,math.PR;math.AP;math.MP,2,
2609.00870,2026-09-01,math.OC,math.OC,5,
2609.00872,2026-09-01,math.AP,math.AP;math.NA,2,
2609.00876,2026-09-01,math-ph,math.MP,1,
2609.00878,2026-09-01,math.OC,math.OC;math.NA,3,
2609.00880,2026-09-01,math.OC,math.OC,3,
2609.00884,2026-09-01,math.LO,math.LO,7,
2609.00888,2026-09-01,hep-ph,math.MP,1,
2609.00889,2026-09-01,math.CO,math.CO,2,
2609.00890,2026-09-01,cs.IT,math.IT,5,
2609.00894,2026-09-01,math.AC,math.AC;math.LO,1,
2609.00895,2026-09-01,math.NA,math.NA,3,
2609.00917,2026-09-01,math.DG,math.DG;math.CV;math.MG,1,
2609.00922,2026-09-01,math.DG,math.DG,2,
2609.00927,2026-09-01,math.OC,math.OC,1,
2609.00936,2026-09-01,math.AG,math.AG,1,
2609.00937,2026-09-01,cs.IT,math.IT,5,
2609.00942,2026-09-01,hep-th,math.MP,1,
2609.00944,2026-09-01,math.CO,math.CO,2,
2609.00946,2026-09-01,stat.ML,math.ST,5,ai:llm;ai:llm_full
2609.00947,2026-09-01,math.RA,math.RA,3,
2609.00952,2026-09-01,math.RA,math.RA,3,
2609.00963,2026-09-01,math.AG,math.AG,1,
2609.00970,2026-09-01,math.FA,math.FA,2,
2609.00973,2026-09-01,math.AP,math.AP,1,
2609.00974,2026-09-01,math.AG,math.AG;math.AC;math.DG;math.NT,1,
2609.00976,2026-09-01,math.GT,math.GT;math.QA,1,
2609.00978,2026-09-01,math.AG,math.AG;math.RT;math.SG,4,
2609.00988,2026-09-01,math.NT,math.NT,2,
2609.00997,2026-09-01,math.MG,math.MG,2,
2609.01001,2026-09-01,math.OC,math.OC,2,
2609.01002,2026-09-01,cond-mat.mtrl-sci,math.MP,3,
2609.01007,2026-09-01,math.PR,math.PR,3,
2609.01009,2026-09-01,math.NA,math.NA,3,
2609.01010,2026-09-01,math.OC,math.OC,2,
2609.01020,2026-09-01,math.AG,math.AG,2,
2609.01026,2026-09-01,math.DG,math.DG;math.AP,2,
2609.01031,2026-09-01,math.NA,math.NA,2,
2609.01034,2026-09-01,cs.LG,math.OC,1,
2609.01035,2026-09-01,cs.AI,math.PR,1,ai:llm
2609.01043,2026-09-01,cs.LG,math.PR,1,
2609.01070,2026-09-01,cs.IT,math.IT,2,
2609.01079,2026-09-01,math.MG,math.MG,2,
2609.01086,2026-09-01,math.CO,math.CO,1,
2609.01093,2026-09-01,math.AP,math.AP,1,
2609.01094,2026-09-01,math.DG,math.DG,1,
2609.01098,2026-09-01,math.AP,math.AP;math.PR,1,
2609.01099,2026-09-01,math.OC,math.OC,3,
2609.01101,2026-09-01,math.NT,math.NT,3,
2609.01104,2026-09-01,math.DG,math.DG;math.AP,2,
2609.01105,2026-09-01,math.AP,math.AP;math.PR,2,
2609.01107,2026-09-01,math.NA,math.NA,2,
2609.01112,2026-09-01,cs.IT,math.IT,1,
2609.01114,2026-09-01,math.CO,math.CO,1,
2609.01115,2026-09-01,eess.SP,math.NA,3,
2609.01116,2026-09-01,math.FA,math.FA,1,
2609.01122,2026-09-01,math.OC,math.OC,5,
2609.01128,2026-09-01,math.NT,math.NT,3,
2609.01131,2026-09-01,cs.IT,math.IT,2,
2609.01140,2026-09-01,math.DS,math.DS,2,
2609.01142,2026-09-01,math.DG,math.DG,1,
2609.01143,2026-09-01,math.PR,math.PR,2,
2609.01144,2026-09-01,math.NA,math.NA;math.MP,1,
2609.01150,2026-09-01,math.RA,math.RA,1,
2609.01164,2026-09-01,math.DS,math.DS,2,
2609.01165,2026-09-01,math.AC,math.AC;math.CO,3,
2609.01166,2026-09-01,math.ST,math.ST;math.PR,2,
2609.01173,2026-09-01,math.RT,math.RT,1,
2609.01181,2026-09-01,cs.IT,math.IT,1,
2609.01189,2026-09-01,math.DG,math.DG,1,
2609.01190,2026-09-01,math.PR,math.PR;math.DG,2,
2609.01214,2026-09-01,math.OC,math.OC,5,
2609.01218,2026-09-01,math.NA,math.NA;math.AP,2,
2609.01226,2026-09-01,math.MG,math.MG,1,
2609.01230,2026-09-01,math.LO,math.LO;math.CO,2,
2609.01234,2026-09-01,math.GR,math.GR,1,
2609.01237,2026-09-01,math.AP,math.AP;math.NA,5,
2609.01241,2026-08-27,quant-ph,math.MP,5,
2609.01248,2026-09-01,quant-ph,math.OC,5,
2609.01250,2026-09-01,math.AP,math.AP,3,
2609.01253,2026-09-01,math.OA,math.OA;math.DS;math.GR,2,
2609.01256,2026-09-01,math.CO,math.CO,2,
2609.01259,2026-09-01,math.DG,math.DG,2,
2609.01267,2026-09-01,quant-ph,math.MP;math.OA,2,
2609.01268,2026-09-01,math.AG,math.AG;math.AC,3,
2609.01269,2026-09-01,math.SP,math.SP,3,
2609.01270,2026-09-01,math.CO,math.CO;math.MG,1,
2609.01284,2026-09-01,math.MG,math.MG,1,
2609.01288,2026-09-01,math.NA,math.NA,3,
2609.01291,2026-09-01,math.OC,math.OC,2,
2609.01295,2026-09-01,math.PR,math.PR,1,
2609.01296,2026-09-01,math.CA,math.CA;math.FA,3,
2609.01298,2026-09-01,math.AG,math.AG;math.AC,2,
2609.01300,2026-09-01,math.AG,math.AG;math.MP,6,
2609.01304,2026-09-01,math.RA,math.RA;math.RT,1,
2609.01305,2026-09-01,cs.IT,math.IT,4,
2609.01309,2026-09-01,math.GR,math.GR,2,
2609.01317,2026-09-01,math.OC,math.OC,2,
2609.01321,2026-09-01,math.RT,math.RT,1,
2609.01324,2026-09-01,math.DG,math.DG;math.AP,2,
2609.01327,2026-09-01,math.NT,math.NT,1,
2609.01333,2026-09-01,math.AP,math.AP,2,
2609.01346,2026-09-01,math.DG,math.DG,3,
2609.01350,2026-09-01,math.NT,math.NT;math.IT,1,
2609.01355,2026-09-01,eess.SY,math.OC,1,
2609.01358,2026-09-01,math.NT,math.NT;math.RT,3,
2609.01362,2026-09-01,math.PR,math.PR;math.MP,3,
2609.01367,2026-09-01,math.GR,math.GR;math.CO,2,
2609.01371,2026-09-01,math.AG,math.AG;math.AC;math.RT,4,
2609.01372,2026-09-01,math.AC,math.AC,2,
2609.01381,2026-09-01,math.SG,math.SG,1,
2609.01382,2026-09-01,math.GT,math.GT;math.CO,3,
2609.01387,2026-09-01,math.ST,math.ST;math.AT,2,
2609.01389,2026-09-01,math.AG,math.AG,1,
2609.01398,2026-09-01,math.OC,math.OC,3,
2609.01399,2026-09-01,math.DS,math.DS,1,
2609.01401,2026-09-01,math.QA,math.QA;math.CT;math.DG;math.RA,4,
2609.01402,2026-09-01,math.AG,math.AG;math.DG,2,
2609.01403,2026-09-01,math.AP,math.AP,3,
2609.01412,2026-09-01,math.MG,math.MG;math.CO,2,
2609.01413,2026-09-01,math.PR,math.PR;math.NT;math.RT,1,
2609.01415,2026-09-01,math.OC,math.OC;math.NA,1,
2609.01429,2026-09-01,math.MG,math.MG;math.CA,1,
2609.01434,2026-09-01,math.NA,math.NA,6,
2609.01436,2026-09-01,math.AP,math.AP;math.MP,2,
2609.01439,2026-09-01,math.CO,math.CO;math.MG,1,
2609.01440,2026-09-01,math.RT,math.RT;math.CO;math.RA,2,
2609.01442,2026-09-01,math.DG,math.DG,2,
2609.01443,2026-09-01,math-ph,math.AG;math.MP;math.NT,2,
2609.01445,2026-09-01,math.RA,math.RA;math.LO,1,
2609.01447,2026-09-01,math.FA,math.FA;math.GR,1,
2609.01450,2026-09-01,math.DS,math.DS,1,
2609.01454,2026-09-01,hep-th,math.MP;math.QA;math.SG,2,
2609.01458,2026-09-01,math.NT,math.NT;math.QA,1,
2609.01460,2026-09-01,math.FA,math.FA;math.MG,3,
2609.01462,2026-09-01,math.AT,math.AT,2,
2609.01463,2026-09-01,math.DG,math.DG;math.AP,3,
2609.01464,2026-09-01,math.DG,math.DG;math.MG,2,
2609.01473,2026-09-01,math.AT,math.AT;math.KT,2,
2609.01474,2026-09-01,cs.IT,math.CO;math.IT,1,
2609.01483,2026-09-01,math.CO,math.CO;math.IT,2,
2609.01484,2026-09-01,math.NT,math.NT;math.CO;math.IT,3,
2609.01485,2026-09-01,math.NT,math.NT,1,
2609.01486,2026-09-01,math.CO,math.CO,2,
2609.01488,2026-09-01,math.AP,math.AP,4,
2609.01496,2026-09-01,math.FA,math.FA,1,
2609.01498,2026-09-01,math.CO,math.CO,2,
2609.01499,2026-09-01,math.PR,math.PR;math.MP,3,
2609.01501,2026-09-01,math.AG,math.AG;math.CO,2,
2609.01505,2026-09-01,math.AT,math.AT;math.GT,2,
2609.01506,2026-09-01,math.GT,math.GT,2,
2609.01509,2026-09-01,math.DS,math.DS,8,
2609.01513,2026-09-01,math.CO,math.CO,1,
2609.01517,2026-09-01,hep-th,math.MP;math.QA,3,
2609.01520,2026-09-01,math.PR,math.PR,1,
2609.01521,2026-09-01,math.AG,math.AG,1,
2609.01529,2026-09-01,math.PR,math.PR;math.CO;math.IT,1,
2609.01531,2026-09-01,math.AP,math.AP,3,
2609.01538,2026-09-01,math.OC,math.OC,3,
2609.01540,2026-09-01,math.DG,math.DG,1,
2609.01541,2026-09-01,math.QA,math.QA;math.CT;math.RA,1,
2609.01545,2026-09-01,math.GT,math.GT,2,
2609.01547,2026-09-01,quant-ph,math.MP;math.PR,2,
2609.01555,2026-09-01,math.RA,math.RA;math.AC,1,
2609.01557,2026-09-01,math.AP,math.AP;math.DS,2,ai:chatgpt
2609.01559,2026-09-01,math.PR,math.PR,3,
2609.01561,2026-09-01,math.CV,math.CV,3,
2609.01562,2026-09-01,math.CO,math.CO,4,
2609.01565,2026-09-01,math.DG,math.DG;math.AP,1,
2609.01570,2026-09-01,math.NT,math.NT,2,
2609.01574,2026-09-01,math.AG,math.AG,1,
2609.01576,2026-09-01,math.PR,math.PR;math.ST,2,
2609.01578,2026-09-01,math.NA,math.NA;math.FA,3,
2609.01581,2026-09-01,math.PR,math.PR;math.MP,3,
2609.01585,2026-09-01,math.DS,math.DS;math.MP;math.NA,3,
2609.01589,2026-09-01,math.AP,math.AP,2,
2609.01594,2026-09-01,math.NT,math.NT;math.LO,1,
2609.01605,2026-09-01,quant-ph,math.GR;math.IT,5,
